route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
14,10,9721,15 UVic - Foul Bay Exp,,1,65647,61,0,0
14,10,9722,15 UVic - Foul Bay Exp,,1,65642,61,0,0
14,1,9723,15 UVic - Foul Bay Exp,,1,65229,61,0,0
14,1,9724,15 UVic - Foul Bay Exp,,1,65263,61,0,0
14,1,9725,15 UVic - Foul Bay Exp,,1,65113,61,0,0
14,1,9726,15 UVic - Foul Bay Exp,,1,64995,61,0,0
14,1,9727,15 UVic - Foul Bay Exp,,1,65015,61,0,0
14,1,9728,15 UVic - Foul Bay Exp,,1,65283,61,0,0
14,2,9729,15 UVic - Foul Bay Exp,,1,65488,61,0,0
14,3,9730,15 UVic - Foul Bay Exp,,1,64921,61,0,0
14,1,9731,15 UVic - Foul Bay Exp,,1,64962,61,0,0
14,3,9732,15 UVic - Foul Bay Exp,,1,64912,61,0,0
14,1,9733,15 UVic - Foul Bay Exp,,1,64980,61,0,0
14,1,9734,15 UVic - Foul Bay Exp,,1,64971,61,0,0
14,3,9735,15 UVic - Foul Bay Exp,,1,64918,61,0,0
14,1,9736,15 UVic - Foul Bay Exp,,1,65064,61,0,0
14,3,9737,15 UVic - Foul Bay Exp,,1,64934,61,0,0
14,3,9738,15 UVic - Foul Bay Exp,,1,64936,61,0,0
14,1,9739,15 UVic - Foul Bay Exp,,1,64986,61,0,0
14,1,9740,15 UVic - Foul Bay Exp,,1,64982,61,0,0
14,1,9741,15 UVic - Foul Bay Exp,,1,64955,61,0,0
14,3,9742,15 UVic - Foul Bay Exp,,1,64905,61,0,0
14,3,9743,15 UVic - Foul Bay Exp,,1,64912,61,0,0
14,1,9744,15 UVic - Foul Bay Exp,,1,65014,61,0,0
14,1,9745,15 UVic - Foul Bay Exp,,1,65089,61,0,0
14,1,9746,15 UVic - Foul Bay Exp,,1,65098,61,0,0
14,1,9747,15 UVic - Foul Bay Exp,,1,65123,61,0,0
14,3,9748,15 UVic - Foul Bay Exp,,1,64936,61,0,0
14,1,9749,15 UVic - Foul Bay Exp,,1,64998,61,0,0
14,1,9750,15 UVic - Foul Bay Exp,,1,64939,61,0,0
14,3,9751,15 UVic - Foul Bay Exp,,1,64934,61,0,0
14,3,9752,15 UVic - Foul Bay Exp,,1,64919,61,0,0
14,3,9753,15 UVic - Foul Bay Exp,,1,64934,61,0,0
14,1,9754,15 UVic - Foul Bay Exp,,1,65057,61,0,0
14,4,9755,15 UVic - Foul Bay Exp,,1,66363,61,0,0
14,8,9756,15 UVic - Foul Bay Exp,,1,66562,61,0,0
14,4,9757,15 UVic - Foul Bay Exp,,1,66496,61,0,0
14,4,9758,15 UVic - Foul Bay Exp,,1,66498,61,0,0
14,4,9759,15 UVic - Foul Bay Exp,,1,66513,61,0,0
14,4,9760,15 UVic - Foul Bay Exp,,1,66529,61,0,0
14,3,9761,15 UVic - Foul Bay Exp,,1,64815,61,0,0
14,3,9762,15 UVic - Foul Bay Exp,,1,64820,61,0,0
14,3,9763,15 UVic - Foul Bay Exp,,1,64779,61,0,0
14,3,9764,15 UVic - Foul Bay Exp,,1,64645,61,0,0
14,5,9765,15 UVic - Foul Bay Exp,,1,64577,61,0,0
14,5,9766,15 UVic - Foul Bay Exp,,1,64579,61,0,0
14,8,9767,15 UVic - Foul Bay Exp,,1,66545,61,0,0
14,8,9768,15 UVic - Foul Bay Exp,,1,66530,61,0,0
14,4,9769,15 UVic - Foul Bay Exp,,1,66378,61,0,0
14,5,9770,15 UVic - Foul Bay Exp,,1,64479,61,0,0
14,5,9771,15 UVic - Foul Bay Exp,,1,64488,61,0,0
14,5,9772,15 UVic - Foul Bay Exp,,1,64572,61,0,0
14,5,9773,15 UVic - Foul Bay Exp,,1,64529,61,0,0
14,5,9774,15 UVic - Foul Bay Exp,,1,64447,61,0,0
14,3,9775,15 UVic - Foul Bay Exp,,1,64597,61,0,0
14,5,9776,15 UVic - Foul Bay Exp,,1,64579,61,0,0
14,3,9777,15 UVic - Foul Bay Exp,,1,64788,61,0,0
14,3,9778,15 UVic - Foul Bay Exp,,1,64713,61,0,0
14,3,9779,15 UVic - Foul Bay Exp,,1,64713,61,0,0
14,3,9780,15 UVic - Foul Bay Exp,,1,64670,61,0,0
14,3,9781,15 UVic - Foul Bay Exp,,1,64654,61,0,0
14,3,9782,15 UVic - Foul Bay Exp,,1,64629,61,0,0
14,3,9783,15 UVic - Foul Bay Exp,,1,64629,61,0,0
14,3,9784,15 UVic - Foul Bay Exp,,1,64848,61,0,0
14,5,9785,15 UVic - Foul Bay Exp,,1,64286,61,0,0
14,3,9786,15 UVic - Foul Bay Exp,,1,64880,61,0,0
14,5,9787,15 UVic - Foul Bay Exp,,1,64363,61,0,0
14,5,9788,15 UVic - Foul Bay Exp,,1,64245,61,0,0
14,5,9789,15 UVic - Foul Bay Exp,,1,64452,61,0,0
14,5,9790,15 UVic - Foul Bay Exp,,1,64454,61,0,0
14,5,9791,15 UVic - Foul Bay Exp,,1,64429,61,0,0
14,5,9792,15 UVic - Foul Bay Exp,,1,64447,61,0,0
14,5,9793,15 UVic - Foul Bay Exp,,1,64404,61,0,0
14,5,9794,15 UVic - Foul Bay Exp,,1,64320,61,0,0
14,5,9795,15 UVic - Foul Bay Exp,,1,64395,61,0,0
14,5,9796,15 UVic - Foul Bay Exp,,1,64513,61,0,0
14,5,9797,15 UVic - Foul Bay Exp,,1,64288,61,0,0
14,5,9798,15 UVic - Foul Bay Exp,,1,64277,61,0,0
14,5,9799,15 UVic - Foul Bay Exp,,1,64261,61,0,0
14,5,9800,15 UVic - Foul Bay Exp,,1,64268,61,0,0
14,3,9801,15 UVic - Foul Bay Exp,,1,64764,61,0,0
14,5,9802,15 UVic - Foul Bay Exp,,1,64307,61,0,0
14,5,9803,15 UVic - Foul Bay Exp,,1,64473,61,0,0
14,5,9804,15 UVic - Foul Bay Exp,,1,64323,61,0,0
14,4,9805,15 UVic - Foul Bay Exp,,1,66515,61,0,0
14,4,9806,15 UVic - Foul Bay Exp,,1,66529,61,0,0
14,8,9807,15 UVic - Foul Bay Exp,,1,66531,61,0,0
14,8,9808,15 UVic - Foul Bay Exp,,1,66612,61,0,0
14,8,9809,15 UVic - Foul Bay Exp,,1,66612,61,0,0
14,3,9810,15 UVic - Foul Bay Exp,,1,64624,61,0,0
14,3,9811,15 UVic - Foul Bay Exp,,1,64625,61,0,0
14,5,9812,15 UVic - Foul Bay Exp,,1,64558,61,0,0
14,5,9813,15 UVic - Foul Bay Exp,,1,64574,61,0,0
14,5,9814,15 UVic - Foul Bay Exp,,1,64591,61,0,0
14,3,9815,15 UVic - Foul Bay Exp,,1,64679,61,0,0
14,3,9816,15 UVic - Foul Bay Exp,,1,64794,61,0,0
14,8,9817,15 UVic - Foul Bay Exp,,1,66647,61,0,0
14,8,9818,15 UVic - Foul Bay Exp,,1,66582,61,0,0
14,3,9819,15 UVic - Foul Bay Exp,,1,64592,61,0,0
14,5,9820,15 UVic - Foul Bay Exp,,1,64426,61,0,0
14,3,9821,15 UVic - Foul Bay Exp,,1,64861,61,0,0
14,3,9822,15 UVic - Foul Bay Exp,,1,64794,61,0,0
14,3,9823,15 UVic - Foul Bay Exp,,1,64710,61,0,0
14,3,9824,15 UVic - Foul Bay Exp,,1,64776,61,0,0
14,3,9825,15 UVic - Foul Bay Exp,,1,64625,61,0,0
14,5,9826,15 UVic - Foul Bay Exp,,1,64441,61,0,0
14,5,9827,15 UVic - Foul Bay Exp,,1,64292,61,0,0
14,5,9828,15 UVic - Foul Bay Exp,,1,64591,61,0,0
14,3,9829,15 UVic - Foul Bay Exp,,1,64608,61,0,0
14,3,9830,15 UVic - Foul Bay Exp,,1,64875,61,0,0
14,3,9831,15 UVic - Foul Bay Exp,,1,64860,61,0,0
14,3,9832,15 UVic - Foul Bay Exp,,1,64742,61,0,0
14,8,9833,15 UVic - Foul Bay Exp,,1,66531,61,0,0
14,4,9834,15 UVic - Foul Bay Exp,,1,66496,61,0,0
14,3,9835,15 UVic - Foul Bay Exp,,1,64645,61,0,0
14,3,9836,15 UVic - Foul Bay Exp,,1,64745,61,0,0
14,7,9837,15 UVic - Foul Bay Exp,,1,65777,61,0,0
14,7,9838,15 UVic - Foul Bay Exp,,1,65778,61,0,0
14,7,9839,15 UVic - Foul Bay Exp,,1,65810,61,0,0
14,7,9840,15 UVic - Foul Bay Exp,,1,65846,61,0,0
14,8,9841,15 UVic - Foul Bay Exp,,1,66544,61,0,0
14,4,9842,15 UVic - Foul Bay Exp,,1,66476,61,0,0
14,4,9843,15 UVic - Foul Bay Exp,,1,66410,61,0,0
14,3,9844,15 UVic - Foul Bay Exp,,1,64667,61,0,0
14,8,9845,15 UVic - Foul Bay Exp,,1,66567,61,0,0
14,8,9846,15 UVic - Foul Bay Exp,,1,66576,61,0,0
14,8,9847,15 UVic - Foul Bay Exp,,1,66558,61,0,0
14,5,9848,15 UVic - Foul Bay Exp,,1,64528,61,0,0
14,5,9849,15 UVic - Foul Bay Exp,,1,64587,61,0,0
14,5,9850,15 UVic - Foul Bay Exp,,1,64589,61,0,0
14,7,9851,15 UVic - Foul Bay Exp,,1,65862,61,0,0
14,9,9852,15 UVic - Foul Bay Exp,,1,65927,61,0,0
14,6,9853,15 UVic - Foul Bay Exp,,1,66030,61,0,0
14,9,9854,15 UVic - Foul Bay Exp,,1,65996,61,0,0
14,4,9855,15 UVic - Foul Bay Exp,,1,66198,61,0,0
14,3,9856,15 UVic - Foul Bay Exp,,1,64648,61,0,0
14,3,9857,15 UVic - Foul Bay Exp,,1,64639,61,0,0
14,4,9858,15 UVic - Foul Bay Exp,,1,66229,61,0,0
14,5,9859,15 UVic - Foul Bay Exp,,1,64587,61,0,0
14,5,9860,15 UVic - Foul Bay Exp,,1,64587,61,0,0
14,5,9861,15 UVic - Foul Bay Exp,,1,64589,61,0,0
14,5,9862,15 UVic - Foul Bay Exp,,1,64589,61,0,0
14,5,9863,15 UVic - Foul Bay Exp,,1,64278,61,0,0
14,5,9864,15 UVic - Foul Bay Exp,,1,64304,61,0,0
14,5,9865,15 UVic - Foul Bay Exp,,1,64370,61,0,0
14,8,9866,15 UVic - Foul Bay Exp,,1,66544,61,0,0
14,8,9867,15 UVic - Foul Bay Exp,,1,66553,61,0,0
14,8,9868,15 UVic - Foul Bay Exp,,1,66553,61,0,0
14,8,9869,15 UVic - Foul Bay Exp,,1,66553,61,0,0
14,8,9870,15 UVic - Foul Bay Exp,,1,66558,61,0,0
14,4,9871,15 UVic - Foul Bay Exp,,1,66458,61,0,0
14,8,9872,15 UVic - Foul Bay Exp,,1,66576,61,0,0
14,4,9873,15 UVic - Foul Bay Exp,,1,66467,61,0,0
14,5,9874,15 UVic - Foul Bay Exp,,1,64447,61,0,0
14,3,9875,15 UVic - Foul Bay Exp,,1,64773,61,0,0
14,3,9876,15 UVic - Foul Bay Exp,,1,64648,61,0,0
14,6,9877,15 UVic - Foul Bay Exp,,1,66030,61,0,0
14,6,9878,15 UVic - Foul Bay Exp,,1,66044,61,0,0
14,5,9879,15 UVic - Foul Bay Exp,,1,64371,61,0,0
14,9,9880,15 UVic - Foul Bay Exp,,1,65994,61,0,0
14,9,9881,15 UVic - Foul Bay Exp,,1,65910,61,0,0
14,8,9882,15 UVic - Foul Bay Exp,,1,66620,61,0,0
14,9,9883,15 UVic - Foul Bay Exp,,1,65944,61,0,0
14,9,9884,15 UVic - Foul Bay Exp,,1,65927,61,0,0
14,3,9885,15 UVic - Foul Bay Exp,,1,64799,61,0,0
14,8,9886,15 UVic - Foul Bay Exp,,1,66584,61,0,0
14,8,9887,15 UVic - Foul Bay Exp,,1,66561,61,0,0
14,4,9888,15 UVic - Foul Bay Exp,,1,66525,61,0,0
14,4,9889,15 UVic - Foul Bay Exp,,1,66525,61,0,0
14,4,9890,15 UVic - Foul Bay Exp,,1,66527,61,0,0
14,4,9891,15 UVic - Foul Bay Exp,,1,66333,61,0,0
14,4,9892,15 UVic - Foul Bay Exp,,1,66369,61,0,0
14,4,9893,15 UVic - Foul Bay Exp,,1,66308,61,0,0
14,7,9894,15 UVic - Foul Bay Exp,,1,65777,61,0,0
14,7,9895,15 UVic - Foul Bay Exp,,1,65812,61,0,0
14,6,9896,15 UVic - Foul Bay Exp,,1,66030,61,0,0
14,6,9897,15 UVic - Foul Bay Exp,,1,66030,61,0,0
14,6,9898,15 UVic - Foul Bay Exp,,1,66044,61,0,0
14,6,9899,15 UVic - Foul Bay Exp,,1,66077,61,0,0
14,6,9900,15 UVic - Foul Bay Exp,,1,66061,61,0,0
14,5,9901,15 UVic - Foul Bay Exp,,1,64571,61,0,0
14,5,9902,15 UVic - Foul Bay Exp,,1,64514,61,0,0
14,4,9903,15 UVic - Foul Bay Exp,,1,66214,61,0,0
14,4,9904,15 UVic - Foul Bay Exp,,1,66235,61,0,0
14,5,9905,15 UVic - Foul Bay Exp,,1,64396,61,0,0
14,6,9906,15 UVic - Foul Bay Exp,,1,66030,61,0,0
14,6,9907,15 UVic - Foul Bay Exp,,1,66044,61,0,0
14,9,9908,15 UVic - Foul Bay Exp,,1,65994,61,0,0
14,5,9909,15 UVic - Foul Bay Exp,,1,64278,61,0,0
14,9,9910,15 UVic - Foul Bay Exp,,1,65912,61,0,0
14,9,9911,15 UVic - Foul Bay Exp,,1,65913,61,0,0
14,9,9912,15 UVic - Foul Bay Exp,,1,65930,61,0,0
14,9,9913,15 UVic - Foul Bay Exp,,1,65978,61,0,0
14,9,9914,15 UVic - Foul Bay Exp,,1,65977,61,0,0
14,9,9915,15 UVic - Foul Bay Exp,,1,65927,61,0,0
14,9,9916,15 UVic - Foul Bay Exp,,1,65927,61,0,0
14,9,9917,15 UVic - Foul Bay Exp,,1,65927,61,0,0
14,9,9918,15 UVic - Foul Bay Exp,,1,65910,61,0,0
14,8,9919,15 UVic - Foul Bay Exp,,1,66553,61,0,0
14,8,9920,15 UVic - Foul Bay Exp,,1,66544,61,0,0
14,8,9921,15 UVic - Foul Bay Exp,,1,66544,61,0,0
14,4,9922,15 UVic - Foul Bay Exp,,1,66517,61,0,0
14,7,9923,15 UVic - Foul Bay Exp,,1,65828,61,0,0
14,7,9924,15 UVic - Foul Bay Exp,,1,65845,61,0,0
14,7,9925,15 UVic - Foul Bay Exp,,1,65846,61,0,0
14,5,9926,15 UVic - Foul Bay Exp,,1,64419,61,0,0
14,5,9927,15 UVic - Foul Bay Exp,,1,64321,61,0,0
14,10,9928,15 UVic - Foul Bay Exp,,1,65644,61,0,0
14,10,9929,15 UVic - Foul Bay Exp,,1,65644,61,0,0
14,2,9930,15 UVic - Foul Bay Exp,,1,65628,61,0,0
14,2,9931,15 UVic - Foul Bay Exp,,1,65628,61,0,0
14,10,9932,15 UVic - Foul Bay Exp,,1,65662,61,0,0
14,10,9933,15 UVic - Foul Bay Exp,,1,65663,61,0,0
14,4,9934,15 UVic - Foul Bay Exp,,1,66215,61,0,0
14,4,9935,15 UVic - Foul Bay Exp,,1,66426,61,0,0
14,3,9936,15 UVic - Foul Bay Exp,,1,64743,61,0,0
14,3,9937,15 UVic - Foul Bay Exp,,1,64876,61,0,0
14,3,9938,15 UVic - Foul Bay Exp,,1,64826,61,0,0
14,3,9939,15 UVic - Foul Bay Exp,,1,64794,61,0,0
14,1,9940,15 Esquimalt - Fort/Yates Exp,,0,65162,62,0,0
14,1,9941,15 Esquimalt - Fort/Yates Exp,,0,65141,62,0,0
14,2,9942,15 Esquimalt - Fort/Yates Exp,,0,65436,62,0,0
14,2,9943,15 Esquimalt - Fort/Yates Exp,,0,65402,62,0,0
14,2,9944,15 Esquimalt - Fort/Yates Exp,,0,65437,62,0,0
14,1,9945,15 Esquimalt - Fort/Yates Exp,,0,65146,62,0,0
14,1,9946,15 Esquimalt - Fort/Yates Exp,,0,65173,62,0,0
14,1,9947,15 Esquimalt - Fort/Yates Exp,,0,65216,62,0,0
14,2,9948,15 Esquimalt - Fort/Yates Exp,,0,65353,62,0,0
14,7,9949,15 Esquimalt - Fort/Yates Exp,,0,65826,62,0,0
14,1,9950,15 Esquimalt - Fort/Yates Exp,,0,65006,62,0,0
14,1,9951,15 Esquimalt - Fort/Yates Exp,,0,65015,62,0,0
14,1,9952,15 Esquimalt - Fort/Yates Exp,,0,65113,62,0,0
14,1,9953,15 Esquimalt - Fort/Yates Exp,,0,65115,62,0,0
14,1,9954,15 Esquimalt - Fort/Yates Exp,,0,65273,62,0,0
14,1,9955,15 Esquimalt - Fort/Yates Exp,,0,65271,62,0,0
14,2,9956,15 Esquimalt - Fort/Yates Exp,,0,65296,62,0,0
14,7,9957,15 Esquimalt - Fort/Yates Exp,,0,65817,62,0,0
14,7,9958,15 Esquimalt - Fort/Yates Exp,,0,65797,62,0,0
14,7,9959,15 Esquimalt - Fort/Yates Exp,,0,65797,62,0,0
14,2,9960,15 Esquimalt - Fort/Yates Exp,,0,65449,62,0,0
14,2,9961,15 Esquimalt - Fort/Yates Exp,,0,65549,62,0,0
14,2,9962,15 Esquimalt - Fort/Yates Exp,,0,65583,62,0,0
14,2,9963,15 Esquimalt - Fort/Yates Exp,,0,65333,62,0,0
14,2,9964,15 Esquimalt - Fort/Yates Exp,,0,65319,62,0,0
14,1,9965,15 Esquimalt - Fort/Yates Exp,,0,65203,62,0,0
14,1,9966,15 Esquimalt - Fort/Yates Exp,,0,65270,62,0,0
14,1,9967,15 Esquimalt - Fort/Yates Exp,,0,65235,62,0,0
14,10,9968,15 Esquimalt - Fort/Yates Exp,,0,65658,62,0,0
14,10,9969,15 Esquimalt - Fort/Yates Exp,,0,65715,62,0,0
14,3,9970,15 Esquimalt - Fort/Yates Exp,,0,64897,62,0,0
14,1,9971,15 Esquimalt - Fort/Yates Exp,,0,64972,62,0,0
14,1,9972,15 Esquimalt - Fort/Yates Exp,,0,65090,62,0,0
14,1,9973,15 Esquimalt - Fort/Yates Exp,,0,65224,62,0,0
14,1,9974,15 Esquimalt - Fort/Yates Exp,,0,65283,62,0,0
14,1,9975,15 Esquimalt - Fort/Yates Exp,,0,65123,62,0,0
14,1,9976,15 Esquimalt - Fort/Yates Exp,,0,65137,62,0,0
14,2,9977,15 Esquimalt - Fort/Yates Exp,,0,65302,62,0,0
14,2,9978,15 Esquimalt - Fort/Yates Exp,,0,65318,62,0,0
14,2,9979,15 Esquimalt - Fort/Yates Exp,,0,65296,62,0,0
14,2,9980,15 Esquimalt - Fort/Yates Exp,,0,65348,62,0,0
14,2,9981,15 Esquimalt - Fort/Yates Exp,,0,65323,62,0,0
14,2,9982,15 Esquimalt - Fort/Yates Exp,,0,65554,62,0,0
14,2,9983,15 Esquimalt - Fort/Yates Exp,,0,65569,62,0,0
14,2,9984,15 Esquimalt - Fort/Yates Exp,,0,65618,62,0,0
14,2,9985,15 Esquimalt - Fort/Yates Exp,,0,65488,62,0,0
14,2,9986,15 Esquimalt - Fort/Yates Exp,,0,65508,62,0,0
14,2,9987,15 Esquimalt - Fort/Yates Exp,,0,65458,62,0,0
14,10,9988,15 Esquimalt - Fort/Yates Exp,,0,65708,62,0,0
14,10,9989,15 Esquimalt - Fort/Yates Exp,,0,65715,62,0,0
14,10,9990,15 Esquimalt - Fort/Yates Exp,,0,65665,62,0,0
14,10,9991,15 Esquimalt - Fort/Yates Exp,,0,65724,62,0,0
14,1,9992,15 Esquimalt - Fort/Yates Exp,,0,65235,62,0,0
14,10,9993,15 Esquimalt - Fort/Yates Exp,,0,65634,62,0,0
14,10,9994,15 Esquimalt - Fort/Yates Exp,,0,65641,62,0,0
14,10,9995,15 Esquimalt - Fort/Yates Exp,,0,65655,62,0,0
14,7,9996,15 Esquimalt - Fort/Yates Exp,,0,65797,62,0,0
14,10,9997,15 Esquimalt - Fort/Yates Exp,,0,65664,62,0,0
14,7,9998,15 Esquimalt - Fort/Yates Exp,,0,65808,62,0,0
14,9,9999,15 Esquimalt - Fort/Yates Exp,,0,65915,62,0,0
14,2,10000,15 Esquimalt - Fort/Yates Exp,,0,65470,62,0,0
14,2,10001,15 Esquimalt - Fort/Yates Exp,,0,65484,62,0,0
14,10,10002,15 Esquimalt - Fort/Yates Exp,,0,65705,62,0,0
14,2,10003,15 Esquimalt - Fort/Yates Exp,,0,65455,62,0,0
14,10,10004,15 Esquimalt - Fort/Yates Exp,,0,65634,62,0,0
14,2,10005,15 Esquimalt - Fort/Yates Exp,,0,65630,62,0,0
14,10,10006,15 Esquimalt - Fort/Yates Exp,,0,65686,62,0,0
14,10,10007,15 Esquimalt - Fort/Yates Exp,,0,65673,62,0,0
14,10,10008,15 Esquimalt - Fort/Yates Exp,,0,65655,62,0,0
14,10,10009,15 Esquimalt - Fort/Yates Exp,,0,65641,62,0,0
14,2,10010,15 Esquimalt - Fort/Yates Exp,,0,65439,62,0,0
14,10,10011,15 Esquimalt - Fort/Yates Exp,,0,65724,62,0,0
14,3,10012,15 Esquimalt - Fort/Yates Exp,,0,64915,62,0,0
14,10,10013,15 Esquimalt - Fort/Yates Exp,,0,65633,62,0,0
14,1,10014,15 Esquimalt - Fort/Yates Exp,,0,65154,62,0,0
14,2,10015,15 Esquimalt - Fort/Yates Exp,,0,65365,62,0,0
14,2,10016,15 Esquimalt - Fort/Yates Exp,,0,65488,62,0,0
14,2,10017,15 Esquimalt - Fort/Yates Exp,,0,65583,62,0,0
14,10,10018,15 Esquimalt - Fort/Yates Exp,,0,65656,62,0,0
14,10,10019,15 Esquimalt - Fort/Yates Exp,,0,65656,62,0,0
14,1,10020,15 Esquimalt - Fort/Yates Exp,,0,65106,62,0,0
14,1,10021,15 Esquimalt - Fort/Yates Exp,,0,65081,62,0,0
14,2,10022,15 Esquimalt - Fort/Yates Exp,,0,65288,62,0,0
14,1,10023,15 Esquimalt - Fort/Yates Exp,,0,64995,62,0,0
14,1,10024,15 Esquimalt - Fort/Yates Exp,,0,64972,62,0,0
14,1,10025,15 Esquimalt - Fort/Yates Exp,,0,64955,62,0,0
14,3,10026,15 Esquimalt - Fort/Yates Exp,,0,64889,62,0,0
14,1,10027,15 Esquimalt - Fort/Yates Exp,,0,65085,62,0,0
14,1,10028,15 Esquimalt - Fort/Yates Exp,,0,65102,62,0,0
14,1,10029,15 Esquimalt - Fort/Yates Exp,,0,65001,62,0,0
14,1,10030,15 Esquimalt - Fort/Yates Exp,,0,64986,62,0,0
14,3,10031,15 Esquimalt - Fort/Yates Exp,,0,64936,62,0,0
14,1,10032,15 Esquimalt - Fort/Yates Exp,,0,64949,62,0,0
14,1,10033,15 Esquimalt - Fort/Yates Exp,,0,65018,62,0,0
14,1,10034,15 Esquimalt - Fort/Yates Exp,,0,65098,62,0,0
14,1,10035,15 Esquimalt - Fort/Yates Exp,,0,65064,62,0,0
14,1,10036,15 Esquimalt - Fort/Yates Exp,,0,65214,62,0,0
14,1,10037,15 Esquimalt - Fort/Yates Exp,,0,65214,62,0,0
14,1,10038,15 Esquimalt - Fort/Yates Exp,,0,65273,62,0,0
14,2,10039,15 Esquimalt - Fort/Yates Exp,,0,65458,62,0,0
14,2,10040,15 Esquimalt - Fort/Yates Exp,,0,65565,62,0,0
14,10,10041,15 Esquimalt - Fort/Yates Exp,,0,65642,62,0,0
14,10,10042,15 Esquimalt - Fort/Yates Exp,,0,65647,62,0,0
14,10,10043,15 Esquimalt - Fort/Yates Exp,,0,65656,62,0,0
14,10,10044,15 Esquimalt - Fort/Yates Exp,,0,65656,62,0,0
14,10,10045,15 Esquimalt - Fort/Yates Exp,,0,65656,62,0,0
14,1,10046,15 Esquimalt - Fort/Yates Exp,,0,65162,62,0,0
14,1,10047,15 Esquimalt - Fort/Yates Exp,,0,65141,62,0,0
14,2,10048,15 Esquimalt - Fort/Yates Exp,,0,65404,62,0,0
14,1,10049,15 Esquimalt - Fort/Yates Exp,,0,65219,62,0,0
14,1,10050,15 Esquimalt - Fort/Yates Exp,,0,65220,62,0,0
14,1,10051,15 Esquimalt - Fort/Yates Exp,,0,65167,62,0,0
14,1,10052,15 Esquimalt - Fort/Yates Exp,,0,65281,62,0,0
14,1,10053,15 Esquimalt - Fort/Yates Exp,,0,65281,62,0,0
14,3,10054,15 Esquimalt - Fort/Yates Exp,,0,64931,62,0,0
14,3,10055,15 Esquimalt - Fort/Yates Exp,,0,64934,62,0,0
14,1,10056,15 Esquimalt - Fort/Yates Exp,,0,64971,62,0,0
14,1,10057,15 Esquimalt - Fort/Yates Exp,,0,64980,62,0,0
14,1,10058,15 Esquimalt - Fort/Yates Exp,,0,65089,62,0,0
14,3,10059,15 Esquimalt - Fort/Yates Exp,,0,64934,62,0,0
14,1,10060,15 Esquimalt - Fort/Yates Exp,,0,64949,62,0,0
14,1,10061,15 Esquimalt - Fort/Yates Exp,,0,65055,62,0,0
14,1,10062,15 Esquimalt - Fort/Yates Exp,,0,64946,62,0,0
14,1,10063,15 Esquimalt - Fort/Yates Exp,,0,65057,62,0,0
