stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
775,100890,McKenzie at Douglas / Hwy 17 n/b ramp,,48.468447,-123.378438,,,0,,2
776,100915,Douglas at Blackberry,,48.469408,-123.379288,,,0,,2
777,100943,Douglas at Sanctuary,,48.471078,-123.381002,,,0,,2
778,100996,Douglas at Rogers,,48.474984,-123.383499,,,0,,2
779,101044,Lily at Douglas,,48.47819,-123.384483,,,0,,2
780,101047,Lily at Lark,,48.478689,-123.382016,,,0,,2
781,100919,McKenzie at Quadra,,48.470049,-123.363915,,,0,,2
782,100926,McKenzie at Borden,,48.470411,-123.360723,,,0,,2
783,100953,McKenzie at Century,,48.471436,-123.354344,,,0,,2
784,100967,McKenzie at Blenkinsop,,48.47189,-123.350474,,,0,,2
785,100975,McKenzie at Braefoot,,48.471743,-123.346429,,,0,,2
786,100973,"McKenzie, 1410 block",,48.470868,-123.343919,,,0,,2
787,100964,McKenzie at Long Gun,,48.469772,-123.342446,,,0,,2
788,100957,McKenzie at Oakwinds,,48.468581,-123.339372,,,0,,2
789,100988,McKenzie at Shelbourne,,48.468523,-123.332067,,,0,,2
790,100999,McKenzie at Cedarwood,,48.468545,-123.328026,,,0,,2
791,101020,McKenzie at Fleet,,48.468539,-123.323629,,,0,,2
792,101037,McKenzie at Gordon Head,,48.46849,-123.320924,,,0,,2
793,104105,McKenzie at Vikes Way,,48.468825,-123.312241,,,0,,2
794,100871,UVic Exchange,,48.465648,-123.308664,,,0,,2
795,100292,Burnside at Douglas,,48.442185,-123.369559,,,0,,2
796,100346,Burnside at Frances,,48.44501,-123.375406,,,0,,2
797,100380,Burnside at Alpha,,48.446142,-123.37779,,,0,,2
798,100414,Burnside at Washington,,48.447239,-123.380034,,,0,,2
799,100452,Burnside at Balfour,,48.448491,-123.382553,,,0,,2
800,100523,Burnside at Qu'Appelle,,48.450366,-123.386279,,,0,,2
801,100587,Burnside at Millgrove,,48.451728,-123.388922,,,0,,2
802,100620,Burnside at Orillia,,48.453165,-123.391638,,,0,,2
803,100805,Burnside at Admirals,,48.460352,-123.399648,,,0,,2
804,100841,Burnside at McKenzie,,48.461833,-123.401811,,,0,,2
805,100903,Burnside at Marigold,,48.463425,-123.404397,,,0,,2
806,100928,Burnside at Grange,,48.463145,-123.410607,,,0,,2
807,100949,Burnside  at Heritage,,48.463592,-123.412508,,,0,,2
808,100978,Burnside at Belgrave,,48.46518,-123.415335,,,0,,2
809,100989,Burnside at Wilkinson,,48.465484,-123.416345,,,0,,2
810,101016,Burnside at High St,,48.465975,-123.420672,,,0,,2
811,101038,Burnside at Eaton,,48.467119,-123.422962,,,0,,2
812,101067,Helmcken at Burnside Rd W,,48.46917,-123.423309,,,0,,2
813,101096,Holland at Helmcken,,48.471181,-123.42255,,,0,,2
814,101124,"Holland, 3940 block",,48.472912,-123.422192,,,0,,2
815,101150,Holland at Blue Ridge,,48.475412,-123.421737,,,0,,2
816,101179,"Holland, 4050 block",,48.477163,-123.421424,,,0,,2
817,101215,Holland at Hastings,,48.479322,-123.420999,,,0,,2
818,101192,Hastings at Delmar,,48.479317,-123.418151,,,0,,2
819,101176,Hastings at Santa Anita,,48.479056,-123.415184,,,0,,2
820,101144,Hastings at Wilkinson,,48.478298,-123.411561,,,0,,2
821,101435,Interurban at Conway,,48.493577,-123.419456,,,0,,2
822,101461,Interurban at Delmar,,48.495212,-123.419377,,,0,,2
823,101490,Interurban at Viaduct Ave W,,48.498405,-123.419397,,,0,,2
824,101434,Interurban at Conway,,48.493486,-123.419654,,,0,,2
825,100623,Burnside at Albina,,48.45315,-123.392016,,,0,,2
826,100572,Burnside at Millgrove,,48.451767,-123.389353,,,0,,2
827,100527,Burnside at Wascana,,48.450485,-123.386863,,,0,,2
828,100486,Burnside at Harriet,,48.449198,-123.384275,,,0,,2
829,100446,Burnside at Eldon,,48.44814,-123.382196,,,0,,2
830,100399,Burnside at Alpha,,48.446673,-123.379185,,,0,,2
831,100362,Burnside at Napier,,48.445452,-123.376629,,,0,,2
832,100323,Burnside at Jutland,,48.443872,-123.373351,,,0,,2
833,100290,Burnside at Dunedin / Douglas,,48.442044,-123.369566,,,0,,2
834,100195,Douglas at Hillside / Gorge,,48.43868,-123.36729,,,0,,2
835,101386,VI Technology Park Main Entrance,,48.493867,-123.409914,,,0,,2
836,101147,Watkiss Way at Stoneridge,,48.466205,-123.438158,,,0,,2
837,101163,Watkiss Way at Talcott,,48.464762,-123.442944,,,0,,2
838,101204,Watkiss Way at Burnside Rd W,,48.465076,-123.446313,,,0,,2
839,101228,Watkiss Way at Creed,,48.463696,-123.449691,,,0,,2
840,101253,Watkiss Way at Marler,,48.462071,-123.453723,,,0,,2
841,101284,Highland Loop,,48.462067,-123.456523,,,0,,2
842,101252,Watkiss Way at Marler,,48.461936,-123.453801,,,0,,2
843,101227,Watkiss Way at Creed,,48.463496,-123.449787,,,0,,2
844,101190,Watkiss Way at Burnside Rd W,,48.464519,-123.445485,,,0,,2
845,101156,Watkiss Way at Talcott,,48.464832,-123.441678,,,0,,2
846,101141,Watkiss Way at Stoneridge,,48.46609,-123.438082,,,0,,2
847,100962,Helmcken at Camden,,48.468039,-123.42489,,,0,,2
848,101033,Burnside at Eaton,,48.466797,-123.422731,,,0,,2
849,100993,Burnside at Mildred,,48.465488,-123.417182,,,0,,2
850,101978,Burnside at Heritage,,48.463445,-123.412655,,,0,,2
851,100920,Burnside at Grange,,48.463071,-123.409759,,,0,,2
852,100902,Burnside at Marigold,,48.463337,-123.404524,,,0,,2
853,100843,Burnside at McKenzie,,48.461636,-123.401755,,,0,,2
854,100810,Burnside at Rolston,,48.460628,-123.400281,,,0,,2
855,100194,Fernwood at Yates,,48.424082,-123.34548,,,0,,2
856,100203,Fernwood at Johnson,,48.425766,-123.345364,,,0,,2
857,100214,Fernwood at Pandora,,48.42722,-123.345264,,,0,,2
858,100227,Fernwood at Grant,,48.42887,-123.345186,,,0,,2
859,100245,Fernwood at Gladstone,,48.430668,-123.34505,,,0,,2
860,100253,Fernwood at Pembroke,,48.431537,-123.345046,,,0,,2
861,100289,Fernwood at Bay,,48.434343,-123.344892,,,0,,2
862,100306,Fernwood at Haultain,,48.436042,-123.34487,,,0,,2
863,100331,Haultain at Avebury,,48.436137,-123.342006,,,0,,2
864,100368,Haultain at Belmont,,48.436097,-123.339436,,,0,,2
865,100400,Haultain at Victor,,48.436055,-123.336946,,,0,,2
866,100428,Haultain at Scott,,48.436058,-123.334615,,,0,,2
867,100485,Shelbourne at Kings,,48.438524,-123.333474,,,0,,2
868,100549,Shelbourne at Pearl,,48.442239,-123.333342,,,0,,2
869,100577,Shelbourne at Myrtle,,48.443984,-123.33328,,,0,,2
870,100612,Hillside Centre,,48.447349,-123.335636,,,0,,2
871,100636,Shelbourne at N. Dairy - Hillside Ctr.,,48.446769,-123.333453,,,0,,2
872,100590,Shelbourne at Hillside,,48.445099,-123.333437,,,0,,2
873,100531,Shelbourne at Pearl,,48.441712,-123.333532,,,0,,2
874,100461,Shelbourne at Kings,,48.437566,-123.333739,,,0,,2
875,100431,Haultain at Scott,,48.436181,-123.334855,,,0,,2
876,100409,Haultain at Shakespeare,,48.436165,-123.336536,,,0,,2
877,100391,Haultain at Forbes,,48.436193,-123.338375,,,0,,2
878,100352,Haultain at Asquith,,48.436217,-123.340784,,,0,,2
879,100316,Haultain at Roseberry,,48.436286,-123.344047,,,0,,2
880,100302,Fernwood at Haultain,,48.435939,-123.345035,,,0,,2
881,100285,Fernwood at Bay,,48.434259,-123.34511,,,0,,2
882,100264,Fernwood at Centre,,48.432213,-123.345186,,,0,,2
883,100240,Fernwood at Gladstone,,48.430269,-123.34526,,,0,,2
884,100216,Fernwood at Grant,,48.428379,-123.345414,,,0,,2
885,100207,Fernwood at Rudlin,,48.425855,-123.345537,,,0,,2
886,100992,Wilkinson at Burnside Rd W,,48.466362,-123.415121,,,0,,2
887,101015,Wilkinson at Tulip,,48.468834,-123.413994,,,0,,2
888,101030,"Wilkinson, 3930 block",,48.470731,-123.412236,,,0,,2
889,101071,Wilkinson at Helen,,48.474156,-123.412655,,,0,,2
890,101104,Wilkinson at Glen Tara,,48.475858,-123.41185,,,0,,2
891,101142,Hastings at Wilkinson,,48.47845,-123.411705,,,0,,2
892,101171,Hastings at Santa Anita,,48.479202,-123.415392,,,0,,2
893,101189,Hastings at Delmar,,48.479416,-123.417843,,,0,,2
894,101216,Holland at Hastings,,48.479108,-123.421242,,,0,,2
895,101175,"Holland, 4050 block",,48.477179,-123.421596,,,0,,2
896,101148,Holland at Blue Ridge,,48.474854,-123.422024,,,0,,2
897,101118,"Holland, 3940 block",,48.472934,-123.422393,,,0,,2
898,101094,Holland at Helmcken,,48.471149,-123.422736,,,0,,2
899,101068,Helmcken at Burnside Rd W,,48.468247,-123.424714,,,0,,2
900,101097,Wilkinson at Glen Tara,,48.475521,-123.412371,,,0,,2
901,101073,Wilkinson at Helen,,48.473806,-123.412843,,,0,,2
902,101976,"Wilkinson, 3930 block",,48.470592,-123.412593,,,0,,2
903,101017,Wilkinson at South Valley Drive,,48.46778,-123.414128,,,0,,2
904,100990,Wilkinson at Burnside Rd W,,48.465612,-123.415904,,,0,,2
905,100881,Admirals Walk Shopping Centre,,48.447514,-123.427883,,,0,,2
906,100823,Admirals at Thomas,,48.443663,-123.42855,,,0,,2
907,101771,Admirals at Maple Bank,,48.441733,-123.427902,,,0,,2
908,100762,Admirals at Luscombe,,48.440425,-123.426186,,,0,,2
909,100733,Admirals at Parklands,,48.439332,-123.4247,,,0,,2
910,100691,Admirals at Coles,,48.438094,-123.42228,,,0,,2
911,100613,Colville at Flag,,48.437593,-123.416847,,,0,,2
912,100567,Colville at Intervale,,48.437952,-123.413498,,,0,,2
913,100524,Colville at Hutchinson,,48.438288,-123.410327,,,0,,2
914,100464,Colville at MacLeod,,48.438698,-123.405402,,,0,,2
915,100419,Lampson at Colville,,48.438546,-123.40212,,,0,,2
916,100408,Lampson at Wurtele,,48.436648,-123.402885,,,0,,2
917,100379,Lampson at Old Esquimalt,,48.433878,-123.403708,,,0,,2
918,100342,Old Esquimalt at Head,,48.432944,-123.402438,,,0,,2
919,100305,Old Esquimalt at Aldebury,,48.432908,-123.399245,,,0,,2
920,100263,Old Esquimalt at Viewfield,,48.432885,-123.394495,,,0,,2
921,100225,Wilson at Dalton,,48.432532,-123.391218,,,0,,2
922,100188,Wilson at Mary,,48.43282,-123.385557,,,0,,2
923,100173,Wilson at Bay,,48.432806,-123.38275,,,0,,2
924,100053,Johnson at Wharf,,48.427745,-123.369699,,,0,,2
925,100055,Johnson at Broad,,48.427253,-123.365627,,,0,,2
926,100144,Cook at Johnson,,48.426226,-123.353313,,,0,,2
927,100160,Cook at Balmoral,,48.428727,-123.353007,,,0,,2
928,100179,Cook at Caledonia,,48.430703,-123.352733,,,0,,2
929,100206,Cook at Princess,,48.433023,-123.352454,,,0,,2
930,100235,Cook at Bay,,48.435225,-123.35218,,,0,,2
931,100260,Cook at Haultain,,48.436719,-123.352018,,,0,,2
932,100329,Cook at Hillside,,48.440672,-123.351384,,,0,,2
933,100356,Cook at Higgins,,48.441948,-123.349858,,,0,,2
934,100420,Cedar Hill at Hipwood,,48.443889,-123.347531,,,0,,2
935,100449,Cedar Hill at Hibberson,,48.444974,-123.346528,,,0,,2
936,100497,Cedar Hill at Gosworth,,48.446587,-123.344986,,,0,,2
937,100563,Cedar Hill at North Dairy,,48.448683,-123.343644,,,0,,2
938,100627,Cedar Hill at McRae,,48.450967,-123.340898,,,0,,2
939,100676,Cedar Hill at Oakcrest,,48.452975,-123.34013,,,0,,2
940,100711,Cedar Hill at Derby,,48.455043,-123.339532,,,0,,2
941,100768,Cedar Hill at Rowan,,48.457606,-123.338888,,,0,,2
942,100816,Cedar Hill at Church,,48.460169,-123.338132,,,0,,2
943,100862,Cedar Hill Rd. at Cedar Hill Cross Rd.,,48.46205,-123.337322,,,0,,2
944,100922,Cedar Hill at Mortimer,,48.465204,-123.336105,,,0,,2
945,100948,Cedar Hill at Garnet - Cedar Hill School,,48.466661,-123.335928,,,0,,2
946,100863,Cedar Hill Rd. at Cedar Hill Cross Rd.,,48.462202,-123.337406,,,0,,2
947,100813,Cedar Hill at Church,,48.460221,-123.338313,,,0,,2
948,100753,Cedar Hill at Rowan,,48.457175,-123.339205,,,0,,2
949,100707,Cedar Hill at Derby,,48.454687,-123.339835,,,0,,2
950,100677,Cedar Hill at Oakcrest,,48.453151,-123.340253,,,0,,2
951,100631,Cedar Hill at McRae,,48.450885,-123.341236,,,0,,2
952,100557,Cedar Hill at North Dairy,,48.44889,-123.343739,,,0,,2
953,100499,Cedar Hill at Gosworth,,48.446588,-123.345202,,,0,,2
954,100440,Cedar Hill at Hibberson,,48.444768,-123.346924,,,0,,2
955,100413,Kiwanis Way at Cedar Hill,,48.443644,-123.34802,,,0,,2
956,100354,Cook at Higgins,,48.441967,-123.35009,,,0,,2
957,100309,Cook at Hillside,,48.440077,-123.351953,,,0,,2
958,100250,Cook at Haultain,,48.436154,-123.352291,,,0,,2
959,100226,Cook at Empress,,48.434603,-123.352446,,,0,,2
960,100196,Cook at Princess,,48.432408,-123.352726,,,0,,2
961,100172,Cook at Caledonia,,48.430231,-123.353009,,,0,,2
962,100115,Cook at Pandora,,48.427363,-123.35336,,,0,,2
963,100151,"Wilson, 100 block",,48.431478,-123.3793,,,0,,2
964,100176,Wilson at Alston,,48.432937,-123.382825,,,0,,2
965,100189,Wilson at Mary,,48.43295,-123.3858,,,0,,2
966,100229,Wilson at Dalton,,48.43267,-123.391221,,,0,,2
967,100272,Old Esquimalt at Viewfield,,48.433023,-123.394966,,,0,,2
968,100308,Old Esquimalt at Aldebury,,48.433023,-123.39915,,,0,,2
969,100372,Lampson at Old Esquimalt,,48.433395,-123.403682,,,0,,2
970,100418,Lampson at Ellery,,48.437581,-123.402247,,,0,,2
971,100466,Colville at MacLeod,,48.438808,-123.405438,,,0,,2
972,100537,Colville at Hutchinson,,48.438358,-123.410832,,,0,,2
973,100579,Colville at Veterans,,48.437946,-123.414704,,,0,,2
974,100638,Colville at Admirals,,48.437551,-123.418696,,,0,,2
975,100692,Admirals at Coles,,48.438219,-123.422241,,,0,,2
976,100776,Admirals at Caroline,,48.440334,-123.425733,,,0,,2
977,101778,Admirals at Maple Bank,,48.441846,-123.427763,,,0,,2
978,100819,Admirals at Seenupin,,48.4444,-123.42789,,,0,,2
979,100830,Admirals at Cemetery,,48.447106,-123.426311,,,0,,2
980,100728,Parklands at McAdam,,48.440548,-123.423556,,,0,,2
981,100703,Parklands at Cunningham,,48.441535,-123.420354,,,0,,2
982,100706,Kingsmill at Alexander,,48.44266,-123.419714,,,0,,2
983,100723,Kingsmill at Parklands,,48.441739,-123.422105,,,0,,2
984,100443,Cook at Summit,,48.445612,-123.349174,,,0,,2
985,100488,Cook at Finlayson,,48.448103,-123.349812,,,0,,2
986,100553,Maplewood at Tolmie,,48.450564,-123.350499,,,0,,2
987,100603,Maplewood at Oakmount,,48.452978,-123.350458,,,0,,2
988,100661,Maplewood at Derby,,48.455647,-123.350825,,,0,,2
989,100688,Maplewood at Pike,,48.457066,-123.350858,,,0,,2
990,100736,Blenkinsop at Tattersall,,48.459222,-123.350821,,,0,,2
991,100790,Blenkinsop at Judge,,48.462272,-123.350078,,,0,,2
992,100848,Blenkinsop at Union,,48.465218,-123.350012,,,0,,2
993,100916,Blenkinsop at Moorgreen,,48.467938,-123.349877,,,0,,2
994,100961,Blenkinsop at Lonsdale,,48.471404,-123.350928,,,0,,2
995,100966,McKenzie at Blenkinsop,,48.471973,-123.351822,,,0,,2
996,100955,McKenzie at Century,,48.471532,-123.354838,,,0,,2
997,100921,Borden at McKenzie,,48.469368,-123.360972,,,0,,2
998,100624,Admirals at Colville,,48.436948,-123.418263,,,0,,2
999,100580,Admirals at Naden,,48.4338,-123.417852,,,0,,2
1000,100543,Admirals at Esquimalt,,48.430263,-123.417047,,,0,,2
1001,100528,Admirals at Lyall,,48.428432,-123.417128,,,0,,2
1002,100469,Fraser at Lyall,,48.427682,-123.413937,,,0,,2
1003,100478,Fraser at Wychbury,,48.426154,-123.414829,,,0,,2
1004,100472,Munro at Fraser,,48.424046,-123.415547,,,0,,2
1005,100447,Munro at Plaskett,,48.422345,-123.413839,,,0,,2
1006,100404,Munro at Kinver,,48.421727,-123.410967,,,0,,2
1007,100371,Lampson at Munro,,48.422015,-123.409083,,,0,,2
1008,100367,Lampson at Bewdley,,48.423771,-123.408539,,,0,,2
1009,100364,Lampson at Wychbury,,48.425763,-123.407956,,,0,,2
1010,100353,Lyall at Lampson,,48.427103,-123.406982,,,0,,2
1011,100314,Lyall at MacAulay,,48.426706,-123.403968,,,0,,2
1012,100270,Gore at Lyall,,48.426486,-123.400215,,,0,,2
1013,100267,Head at Paradise,,48.428054,-123.399068,,,0,,2
1014,100275,Dunsmuir at Head,,48.429315,-123.398744,,,0,,2
1015,100252,Dunsmuir at Garrett,,48.4303,-123.396188,,,0,,2
1016,100251,Dunsmuir at Esquimalt,,48.431666,-123.394774,,,0,,2
1017,100854,Borden at Reynolds,,48.466933,-123.360255,,,0,,2
1018,100929,Cedar Hill Cross Rd. at Astra,,48.470237,-123.356653,,,0,,2
1019,100909,Cedar Hill Cross Rd. at Margot,,48.468313,-123.352807,,,0,,2
1020,100880,Blenkinsop at Downham,,48.466489,-123.349993,,,0,,2
1021,100835,Blenkinsop at Union,,48.464592,-123.350262,,,0,,2
1022,100789,Blenkinsop at Judge,,48.462155,-123.350254,,,0,,2
1023,100732,Blenkinsop at Tattersall,,48.459094,-123.351014,,,0,,2
1024,100682,Maplewood at Astoria,,48.456603,-123.350986,,,0,,2
1025,100630,Maplewood at Camrose,,48.454088,-123.350691,,,0,,2
1026,100578,Maplewood at Ocean View,,48.451875,-123.350902,,,0,,2
1027,100513,Cook at Slater,,48.449049,-123.350347,,,0,,2
1028,100474,Cook at Tovido,,48.447476,-123.34982,,,0,,2
1029,100426,Cook at Summit,,48.445068,-123.349239,,,0,,2
1030,100259,Dunsmuir at Garrett,,48.430197,-123.396778,,,0,,2
1031,100277,Dunsmuir at Head,,48.429288,-123.399209,,,0,,2
1032,100268,Head at Paradise,,48.427897,-123.399291,,,0,,2
1033,100274,Gore at Lyall,,48.426484,-123.400524,,,0,,2
1034,100324,Lyall at MacAulay,,48.426933,-123.404819,,,0,,2
1035,100373,Lampson at Lyall,,48.426773,-123.407851,,,0,,2
1036,100370,Lampson at Wychbury,,48.42512,-123.408334,,,0,,2
1037,100374,Lampson at Bewdley,,48.423135,-123.408936,,,0,,2
1038,100381,Lampson at Munro,,48.421763,-123.409377,,,0,,2
1039,100415,Munro at Kinver,,48.421964,-123.411816,,,0,,2
1040,100444,Munro at Plaskett,,48.422528,-123.413786,,,0,,2
1041,100481,Fraser at Bewdley,,48.424685,-123.415503,,,0,,2
1042,100467,Fraser at Wychbury,,48.426536,-123.414422,,,0,,2
1043,100473,Lyall at Fraser,,48.428177,-123.414107,,,0,,2
1044,100519,Lyall at Admirals,,48.428343,-123.4167,,,0,,2
1045,100529,Admirals at Esquimalt,,48.429471,-123.416904,,,0,,2
1046,100570,Admirals at Naden,,48.433453,-123.417349,,,0,,2
1047,100621,Admirals at Lockley,,48.43704,-123.418045,,,0,,2
1048,100889,Uvic Exchange,,48.465858,-123.308279,,,0,,2
1049,101107,McKenzie at Vikes Way,,48.468957,-123.312247,,,0,,2
1050,101043,McKenzie at Gordon Head,,48.468706,-123.320902,,,0,,2
1051,101019,McKenzie at Larchwood,,48.468683,-123.325086,,,0,,2
1052,100998,McKenzie at Cedarwood,,48.468698,-123.330536,,,0,,2
1053,100972,McKenzie at Shelbourne,,48.468737,-123.33349,,,0,,2
1054,100985,McKenzie at Cedar Hill,,48.468764,-123.335887,,,0,,2
1055,100959,McKenzie at Oakwinds,,48.468797,-123.340229,,,0,,2
1056,100969,"McKenzie, 1420 block",,48.470492,-123.343006,,,0,,2
1057,100982,"McKenzie, 1400 block",,48.471601,-123.344655,,,0,,2
1058,100979,McKenzie at Braefoot,,48.472163,-123.347571,,,0,,2
1059,100927,McKenzie at Borden,,48.470396,-123.362161,,,0,,2
1060,100891,Saanich at McKenzie,,48.468901,-123.371057,,,0,,2
1061,100831,Saanich at Greenridge,,48.466108,-123.368683,,,0,,2
1062,100759,Saanich at Lodge,,48.462763,-123.368103,,,0,,2
1063,100722,Saanich at Pendene,,48.46072,-123.369099,,,0,,2
1064,100675,Saanich at Swan,,48.458578,-123.368866,,,0,,2
1065,100643,Saanich at Darwin,,48.456796,-123.369786,,,0,,2
1066,100593,Saanich at Blanshard - Uptown,,48.454966,-123.372946,,,0,,2
1067,100571,Saanich at Oak - Uptown,,48.453937,-123.374589,,,0,,2
1068,100542,Boleskine at Douglas,,48.452736,-123.376403,,,0,,2
1069,100538,Harriet at Irma,,48.451937,-123.382066,,,0,,2
1070,100581,Tillicum at Gorge,,48.448042,-123.400308,,,0,,2
1071,100539,Tillicum at Gorge Bridge,,48.445459,-123.400937,,,0,,2
1072,100509,Tillicum at Gosper,,48.443683,-123.401707,,,0,,2
1073,100483,Tillicum at Craigflower,,48.441314,-123.402451,,,0,,2
1074,100376,Lampson at Norma,,48.431086,-123.405686,,,0,,2
1075,100366,Lampson at Fernhill,,48.431276,-123.405164,,,0,,2
1076,100476,Tillicum at Craigflower,,48.442254,-123.401955,,,0,,2
1077,100501,Tillicum at Gosper,,48.444031,-123.401376,,,0,,2
1078,100532,Tillicum at Gorge Bridge,,48.44579,-123.400491,,,0,,2
1079,100576,Tillicum at Gorge,,48.448289,-123.399766,,,0,,2
1080,100495,Harriet at Burnside,,48.449925,-123.38402,,,0,,2
1081,100534,Boleskine at Whittier,,48.452096,-123.380564,,,0,,2
1082,100535,Boleskine at Douglas,,48.452599,-123.376227,,,0,,2
1083,100564,Saanich at Oak - Uptown,,48.453502,-123.374625,,,0,,2
1084,100600,Saanich at Blanshard  / Vernon,,48.455323,-123.371551,,,0,,2
1085,100645,Saanich at Darwin,,48.45717,-123.369273,,,0,,2
1086,100666,Saanich at Leslie,,48.458127,-123.368795,,,0,,2
1087,100724,Saanich at Pendene,,48.461067,-123.369019,,,0,,2
1088,100760,Saanich at Lodge,,48.463894,-123.367622,,,0,,2
1089,100836,Saanich at Greenridge,,48.466508,-123.368885,,,0,,2
1090,100892,Saanich at McKenzie,,48.469069,-123.370897,,,0,,2
1091,101357,Tyndall at Grandview,,48.488809,-123.318256,,,0,,2
1092,101308,Tyndall at Hillcrest,,48.48542,-123.320304,,,0,,2
1093,101170,Tyndall at San Pedro,,48.478299,-123.32313,,,0,,2
1094,101137,Feltham at Tyndall,,48.476099,-123.32366,,,0,,2
1095,101105,Feltham at Lambrick,,48.476087,-123.327845,,,0,,2
1096,101074,Shelbourne at Feltham,,48.475657,-123.332825,,,0,,2
1097,101028,Shelbourne at Glencraig,,48.472316,-123.332776,,,0,,2
1098,100995,Shelbourne at University Hghts S.C.,,48.47056,-123.332825,,,0,,2
1099,100931,Shelbourne at Mortimer,,48.464655,-123.332961,,,0,,2
1100,100898,Shelbourne at Broadmead,,48.462443,-123.333009,,,0,,2
1101,100867,Shelbourne at Cedar Hill Cross Rd.,,48.460974,-123.333077,,,0,,2
1102,100811,Shelbourne at Pear,,48.458236,-123.333122,,,0,,2
1103,100781,Shelbourne at Cedar,,48.455848,-123.333145,,,0,,2
1104,100727,Shelbourne at Knight,,48.45293,-123.333207,,,0,,2
1105,100685,Shelbourne at McRae,,48.450079,-123.333264,,,0,,2
1106,100265,Begbie at Elford,,48.427551,-123.34091,,,0,,2
1107,100321,Begbie at Vining,,48.429092,-123.336614,,,0,,2
1108,100411,Shelbourne at Denman,,48.432813,-123.333287,,,0,,2
1109,100450,Shelbourne at Haultain,,48.436487,-123.333565,,,0,,2
1110,100656,Shelbourne at North Dairy,,48.448429,-123.333115,,,0,,2
1111,100697,Shelbourne at McRae,,48.450884,-123.333058,,,0,,2
1112,100731,Shelbourne at Knight,,48.453092,-123.333017,,,0,,2
1113,100761,Shelbourne at Derby,,48.454754,-123.332973,,,0,,2
1114,100798,Shelbourne at Rowan,,48.457216,-123.332933,,,0,,2
1115,100829,Shelbourne at Pear,,48.45882,-123.332887,,,0,,2
1116,100888,Shelbourne at Cedar Hill Cross Rd.,,48.461839,-123.332824,,,0,,2
1117,100933,Shelbourne at Mortimer,,48.464874,-123.332693,,,0,,2
1118,100970,Shelbourne at Garnet,,48.467199,-123.332649,,,0,,2
1119,100994,Shelbourne at McKenzie,,48.469324,-123.332629,,,0,,2
1120,101041,Blair at Birchwood,,48.472852,-123.330884,,,0,,2
1121,101065,Blair at Carnegie,,48.472824,-123.326329,,,0,,2
1122,101078,Laval at Larchwood,,48.473188,-123.324763,,,0,,2
1123,101099,Laval at Loyola,,48.473145,-123.320922,,,0,,2
1124,101110,"Laval, 1870 block - Mt. Doug School",,48.472183,-123.317423,,,0,,2
1125,101129,Gordon Head at Laval,,48.472541,-123.315247,,,0,,2
1126,101174,Gordon Head at Ventura,,48.474518,-123.312973,,,0,,2
1127,101224,Gordon Head at Lifton,,48.476181,-123.311062,,,0,,2
1128,101256,Gordon Head at Greenlands,,48.477249,-123.309817,,,0,,2
1129,101294,Gordon Head at San Juan,,48.479256,-123.307471,,,0,,2
1130,101332,Gordon Head at Sage,,48.481407,-123.305079,,,0,,2
1131,101349,Ferndale at Houlihan,,48.483447,-123.305503,,,0,,2
1132,101359,Ferndale at Grandview,,48.485257,-123.307691,,,0,,2
1133,101390,Ferndale at Saltair,,48.486698,-123.307575,,,0,,2
1134,101422,Ferndale at Pauls,,48.488412,-123.306993,,,0,,2
1135,101431,Ferndale at Vantreight,,48.489367,-123.308447,,,0,,2
1136,101426,Ferndale at Pomona,,48.490289,-123.31181,,,0,,2
1137,101420,Ferndale at Seawood,,48.491142,-123.315004,,,0,,2
1138,101405,Tyndall at Barrie,,48.491,-123.316973,,,0,,2
1139,101039,Shelbourne at Blair,,48.473198,-123.332487,,,0,,2
1140,101077,Shelbourne at Feltham,,48.475647,-123.332634,,,0,,2
1141,101108,Feltham at Lambrick,,48.475965,-123.328023,,,0,,2
1142,101123,Feltham at Cabot,,48.475977,-123.325251,,,0,,2
1143,101149,Tyndall at Feltham,,48.476772,-123.32296,,,0,,2
1144,101220,Tyndall at San Pedro,,48.479017,-123.322947,,,0,,2
1145,101274,Tyndall at San Juan,,48.483067,-123.321537,,,0,,2
1146,101305,Tyndall at Hillcrest,,48.485233,-123.320231,,,0,,2
1147,101355,Tyndall at El Sareno,,48.488058,-123.318464,,,0,,2
1148,101396,Tyndall at Leabrook,,48.490417,-123.317113,,,0,,2
1149,101410,Ferndale at Seawood,,48.491123,-123.315432,,,0,,2
1150,101421,Ferndale at Pomona,,48.490087,-123.311596,,,0,,2
1151,101428,Ferndale at Vantreight,,48.48922,-123.308406,,,0,,2
1152,101423,Ferndale at Pauls,,48.488324,-123.307213,,,0,,2
1153,101379,Ferndale at Saltair,,48.486327,-123.307885,,,0,,2
1154,101358,Ferndale at Evergreen,,48.485026,-123.30732,,,0,,2
1155,101344,Ferndale at Houlihan,,48.483676,-123.305811,,,0,,2
1156,101331,Gordon Head at Sage,,48.481396,-123.305335,,,0,,2
1157,100014,Gordon Head at San Juan,,48.479341,-123.307627,,,0,,2
1158,101246,Gordon Head at Greenlands,,48.477229,-123.31008,,,0,,2
1159,101203,Gordon Head at Graduation,,48.475613,-123.312003,,,0,,2
1160,101153,Gordon Head at Fairburn,,48.473732,-123.314103,,,0,,2
1161,101113,Laval at Gordon Head,,48.47231,-123.31707,,,0,,2
